dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.901673,24.427000,0.731741,2.059701,2.985075,0.000000,0.000000
0.020000,3.944061,24.427000,0.774129,2.119403,2.985075,0.000000,0.000000
0.020000,3.987643,24.427000,0.817711,2.179104,2.985075,0.000000,0.000000
0.020000,4.032419,24.427000,0.862488,2.238806,2.985075,-0.000000,0.000000
0.020000,4.078389,24.427000,0.908458,2.298507,2.985075,-0.000000,0.000000
0.020000,4.125554,24.427000,0.955622,2.358209,2.985075,0.000000,0.000000
0.020000,4.173912,24.427000,1.003980,2.417910,2.985075,0.000000,0.000000
0.020000,4.223464,24.427000,1.053532,2.477612,2.985075,0.000000,0.000000
0.020000,4.274210,24.427000,1.104279,2.537313,2.985075,0.000000,0.000000
0.020000,4.326151,24.427000,1.156219,2.597015,2.985075,-0.000000,0.000000
0.020000,4.379285,24.427000,1.209353,2.656716,2.985075,-0.000000,0.000000
0.020000,4.433613,24.427000,1.263682,2.716418,2.985075,0.000000,0.000000
0.020000,4.489136,24.427000,1.319204,2.776119,2.985075,-0.000000,0.000000
0.020000,4.545852,24.427000,1.375920,2.835821,2.985075,0.000000,0.000000
0.020000,4.603763,24.427000,1.433831,2.895522,2.985075,-0.000000,0.000000
0.020000,4.662867,24.427000,1.492935,2.955224,2.985075,0.000000,0.000000
0.020000,4.723166,24.427000,1.553234,3.014925,2.985075,0.000000,0.000000
0.020000,4.784658,24.427000,1.614726,3.074627,2.985075,0.000000,0.000000
0.020000,4.847345,24.427000,1.677413,3.134328,2.985075,0.000000,0.000000
0.020000,4.911225,24.427000,1.741294,3.194030,2.985075,-0.000000,0.000000
0.020000,4.976300,24.427000,1.806368,3.253731,2.985075,-0.000000,0.000000
0.020000,5.042569,24.427000,1.872637,3.313433,2.985075,0.000000,0.000000
0.020000,5.110031,24.427000,1.940100,3.373134,2.985075,-0.000000,0.000000
0.020000,5.178688,24.427000,2.008756,3.432836,2.985075,0.000000,0.000000
0.020000,5.248539,24.427000,2.078607,3.492537,2.985075,0.000000,0.000000
0.020000,5.319583,24.427000,2.149652,3.552239,2.985075,-0.000000,0.000000
0.020000,5.391822,24.427000,2.221891,3.611940,2.985075,0.000000,0.000000
0.020000,5.465255,24.427000,2.295323,3.671642,2.985075,0.000000,0.000000
0.020000,5.539882,24.427000,2.369950,3.731343,2.985075,-0.000000,0.000000
0.020000,5.615703,24.427000,2.445771,3.791045,2.985075,-0.000000,0.000000
0.020000,5.692718,24.427000,2.522786,3.850746,2.985075,0.000000,0.000000
0.020000,5.770927,24.427000,2.600995,3.910448,2.985075,-0.000000,0.000000
0.020000,5.850131,24.427000,2.680199,3.960199,2.487562,-24.875622,0.000000
0.020000,5.929932,24.427000,2.760000,3.990050,1.492537,-49.751244,0.000000
0.020000,6.009932,24.427000,2.840000,4.000000,0.497512,-49.751244,0.000000
0.020000,6.089932,24.427000,2.920000,4.000000,0.000000,-24.875622,0.000000
0.020000,6.169932,24.427000,3.000000,4.000000,0.000000,0.000000,0.000000
0.020000,6.249932,24.427000,3.080000,4.000000,-0.000000,-0.000000,0.000000
0.020000,6.329932,24.427000,3.160000,4.000000,0.000000,0.000000,0.000000
0.020000,6.409932,24.427000,3.240000,4.000000,0.000000,-0.000000,0.000000
0.020000,6.489932,24.427000,3.320000,4.000000,0.000000,0.000000,0.000000
0.020000,6.569932,24.427000,3.400000,4.000000,0.000000,0.000000,0.000000
0.020000,6.649932,24.427000,3.480000,4.000000,0.000000,0.000000,0.000000
0.020000,6.729932,24.427000,3.560000,4.000000,0.000000,-0.000000,0.000000
0.020000,6.809932,24.427000,3.640000,4.000000,0.000000,-0.000000,0.000000
0.020000,6.889932,24.427000,3.720000,4.000000,-0.000000,-0.000000,0.000000
0.020000,6.969932,24.427000,3.800000,4.000000,-0.000000,0.000000,0.000000
0.020000,7.049932,24.427000,3.880000,4.000000,0.000000,0.000000,0.000000
0.020000,7.129932,24.427000,3.960000,4.000000,-0.000000,-0.000000,0.000000
0.020000,7.209932,24.427000,4.040000,4.000000,0.000000,0.000000,0.000000
0.020000,7.289932,24.427000,4.120000,4.000000,-0.000000,-0.000000,0.000000
0.020000,7.369932,24.427000,4.200000,4.000000,0.000000,0.000000,0.000000
0.020000,7.449932,24.427000,4.280000,4.000000,0.000000,-0.000000,0.000000
0.020000,7.529932,24.427000,4.360000,4.000000,0.000000,0.000000,0.000000
0.020000,7.609932,24.427000,4.440000,4.000000,0.000000,0.000000,0.000000
0.020000,7.689932,24.427000,4.520000,4.000000,0.000000,0.000000,0.000000
0.020000,7.769932,24.427000,4.600000,4.000000,-0.000000,-0.000000,0.000000
0.020000,7.849932,24.427000,4.680000,4.000000,0.000000,0.000000,0.000000
0.020000,7.929932,24.427000,4.760000,4.000000,0.000000,-0.000000,0.000000
0.020000,8.009932,24.427000,4.840000,4.000000,0.000000,0.000000,0.000000
0.020000,8.089932,24.427000,4.920000,4.000000,0.000000,0.000000,0.000000
0.020000,8.169932,24.427000,5.000000,4.000000,0.000000,0.000000,0.000000
0.020000,8.249932,24.427000,5.080000,4.000000,0.000000,0.000000,0.000000
0.020000,8.329932,24.427000,5.160000,4.000000,-0.000000,-0.000000,0.000000
0.020000,8.409932,24.427000,5.240000,4.000000,0.000000,0.000000,0.000000
0.020000,8.489932,24.427000,5.320000,4.000000,0.000000,-0.000000,0.000000
0.020000,8.569932,24.427000,5.400000,4.000000,0.000000,0.000000,0.000000
0.020000,8.649932,24.427000,5.480000,4.000000,0.000000,0.000000,0.000000
0.020000,8.729932,24.427000,5.560000,4.000000,-0.000000,-0.000000,0.000000
0.020000,8.809932,24.427000,5.640000,4.000000,-0.000000,0.000000,0.000000
0.020000,8.889932,24.427000,5.720000,4.000000,0.000000,0.000000,0.000000
0.020000,8.969932,24.427000,5.800000,4.000000,0.000000,-0.000000,0.000000
0.020000,9.049932,24.427000,5.880000,4.000000,0.000000,0.000000,0.000000
0.020000,9.129932,24.427000,5.960000,4.000000,0.000000,0.000000,0.000000
0.020000,9.209932,24.427000,6.040000,4.000000,0.000000,0.000000,0.000000
0.020000,9.289932,24.427000,6.120000,4.000000,0.000000,0.000000,0.000000
0.020000,9.369932,24.427000,6.200000,4.000000,0.000000,0.000000,0.000000
0.020000,9.449932,24.427000,6.280000,4.000000,0.000000,0.000000,0.000000
0.020000,9.529932,24.427000,6.360000,4.000000,0.000000,0.000000,0.000000
0.020000,9.609932,24.427000,6.440000,4.000000,0.000000,0.000000,0.000000
0.020000,9.689932,24.427000,6.520000,4.000000,0.000000,0.000000,0.000000
0.020000,9.769932,24.427000,6.600000,4.000000,0.000000,0.000000,0.000000
0.020000,9.849932,24.427000,6.680000,4.000000,0.000000,0.000000,0.000000
0.020000,9.929932,24.427000,6.760000,4.000000,0.000000,0.000000,0.000000
0.020000,10.010753,24.426995,6.840821,4.041074,2.053703,102.685148,6.282223
0.020000,10.098136,24.426565,6.928205,4.369178,16.405177,717.573725,6.274258
0.020000,10.185781,24.425422,7.015857,4.382619,0.672053,-786.656226,6.266002
0.020000,10.273694,24.423537,7.103791,4.396664,0.702268,1.510776,6.257444
0.020000,10.361880,24.420877,7.192018,4.411346,0.734095,1.591342,6.248569
0.020000,10.450346,24.417408,7.280552,4.426698,0.767605,1.675477,6.239363
0.020000,10.539097,24.413094,7.369407,4.442755,0.802865,1.763013,6.229810
0.020000,10.628136,24.407897,7.458598,4.459554,0.839941,1.853819,6.219895
0.020000,10.717469,24.401776,7.548140,4.477132,0.878892,1.947527,6.209600
0.020000,10.807100,24.394689,7.638051,4.495527,0.919769,2.043832,6.198909
0.020000,10.897032,24.386592,7.728347,4.514780,0.962611,2.142094,6.187802
0.020000,10.987267,24.377436,7.819045,4.534928,1.007443,2.241627,6.176260
0.020000,11.077808,24.367171,7.910165,4.556014,1.054272,2.341462,6.164264
0.020000,11.168653,24.355744,8.001727,4.578076,1.103081,2.440424,6.151791
0.020000,11.259804,24.343100,8.093750,4.601152,1.153820,2.536954,6.138820
0.020000,11.351255,24.329178,8.186256,4.625280,1.206405,2.629267,6.125329
0.020000,11.443005,24.313916,8.279265,4.650494,1.260706,2.715032,6.111294
0.020000,11.535044,24.297248,8.372802,4.676825,1.316536,2.791528,6.096691
0.020000,11.627364,24.279105,8.466888,4.704298,1.373646,2.855483,6.081495
0.020000,11.719952,24.259414,8.561547,4.732932,1.431705,2.902964,6.065681
0.020000,11.812791,24.238098,8.656801,4.762738,1.490295,2.929485,6.049223
0.020000,11.905861,24.215078,8.752676,4.793716,1.548890,2.929736,6.032098
0.020000,11.999135,24.190270,8.849193,4.825852,1.606845,2.897748,6.014279
0.020000,12.092583,24.163589,8.946375,4.859120,1.663379,2.826705,5.995742
0.020000,12.186167,24.134944,9.044244,4.893471,1.717563,2.709213,5.976463
0.020000,12.279841,24.104245,9.142821,4.928837,1.768306,2.537135,5.956422
0.020000,12.373554,24.071398,9.242124,4.965124,1.814344,2.301928,5.935597
0.020000,12.467243,24.036310,9.342168,5.002209,1.854241,1.994848,5.913973
0.020000,12.560838,23.998886,9.442967,5.039937,1.886389,1.607378,5.891534
0.020000,12.654254,23.959034,9.544529,5.078117,1.909020,1.131550,5.868271
0.020000,12.747401,23.916664,9.646859,5.116522,1.920237,0.560849,5.844179
0.020000,12.840171,23.871689,9.749957,5.154883,1.918053,-0.109220,5.819260
0.020000,12.932449,23.824030,9.853815,5.192892,1.900447,-0.880283,5.793520
0.020000,13.024102,23.773615,9.958419,5.230201,1.865449,-1.749872,5.766975
0.020000,13.114990,23.720384,10.063747,5.266426,1.811232,-2.710887,5.739649
0.020000,13.204957,23.664288,10.169770,5.301150,1.736222,-3.750485,5.711573
0.020000,13.293840,23.605295,10.276449,5.333935,1.639231,-4.849573,5.682789
0.020000,13.381464,23.543388,10.383736,5.364326,1.519576,-5.982746,5.653350
0.020000,13.467648,23.478572,10.491573,5.391870,1.377207,-7.118451,5.623316
0.020000,13.552208,23.410872,10.599896,5.416126,1.212804,-8.220115,5.592758
0.020000,13.634958,23.340334,10.708629,5.436683,1.027850,-9.247725,5.561757
0.020000,13.715711,23.267028,10.817693,5.453176,0.824646,-10.160165,5.530400
0.020000,13.794265,23.191074,10.926962,5.463473,0.514831,-15.490754,5.498792
0.020000,13.870241,23.112812,11.036037,5.453721,-0.487614,-50.122261,5.467122
0.020000,13.943145,23.032807,11.144277,5.411995,-2.086280,-79.933292,5.435650
0.020000,14.012582,22.951653,11.251082,5.340252,-3.587180,-75.045004,5.404624
0.020000,14.078392,22.869772,11.356132,5.252504,-4.387387,-40.010365,5.374204
0.020000,14.140608,22.787408,11.459353,5.161048,-4.572803,-9.270791,5.344469
0.020000,14.199283,22.704796,11.560681,5.066425,-4.731154,-7.917535,5.315488
0.020000,14.254492,22.622159,11.660065,4.969188,-4.861840,-6.534331,5.287316
0.020000,14.306331,22.539702,11.757463,4.869884,-4.965202,-5.168111,5.260000
0.020000,14.354908,22.457619,11.852843,4.769036,-5.042369,-3.858308,5.233571
0.020000,14.400345,22.376081,11.946186,4.667135,-5.095080,-2.635554,5.208053
0.020000,14.442772,22.295246,12.037478,4.564625,-5.125511,-1.521586,5.183459
0.020000,14.482326,22.215253,12.126717,4.461903,-5.136107,-0.529763,5.159794
0.020000,14.519146,22.136223,12.213903,4.359314,-5.129428,0.333948,5.137054
0.020000,14.553375,22.058263,12.299046,4.257153,-5.108037,1.069531,5.115230
0.020000,14.585154,21.981466,12.382159,4.155665,-5.074403,1.681722,5.094308
0.020000,14.614623,21.905908,12.463260,4.055049,-5.030832,2.178551,5.074269
0.020000,14.641917,21.831656,12.542369,3.955460,-4.979429,2.570146,5.055090
0.020000,14.667169,21.758766,12.619510,3.857019,-4.922071,2.867862,5.036748
0.020000,14.690507,21.687283,12.694706,3.759810,-4.860403,3.083399,5.019215
0.020000,14.712051,21.617244,12.767984,3.663894,-4.795840,3.228146,5.002463
0.020000,14.731920,21.548679,12.839370,3.569302,-4.729578,3.313140,4.986464
0.020000,14.750223,21.481610,12.908891,3.476050,-4.662613,3.348250,4.971189
0.020000,14.767065,21.416057,12.976574,3.384135,-4.595760,3.342627,4.956610
0.020000,14.782546,21.352031,13.042444,3.293541,-4.529678,3.304125,4.942696
0.020000,14.796759,21.289542,13.106529,3.204243,-4.464883,3.239744,4.929422
0.020000,14.809793,21.228596,13.168853,3.116208,-4.401775,3.155396,4.916759
0.020000,14.821730,21.169195,13.229441,3.029395,-4.340654,3.056026,4.904680
0.020000,14.832647,21.111341,13.288316,2.943760,-4.281734,2.946005,4.893162
0.020000,14.842618,21.055032,13.345502,2.859257,-4.225164,2.828512,4.882178
0.020000,14.851712,21.000265,13.401018,2.775836,-4.171030,2.706711,4.871706
0.020000,14.859992,20.947036,13.454887,2.693449,-4.119378,2.582566,4.861724
0.020000,14.867517,20.895341,13.507128,2.612044,-4.070217,2.458054,4.852210
0.020000,14.874346,20.845172,13.557760,2.531574,-4.023525,2.334607,4.843144
0.020000,14.880529,20.796523,13.606799,2.451989,-3.979261,2.213214,4.834507
0.020000,14.886117,20.749388,13.654264,2.373241,-3.937365,2.094809,4.826281
0.020000,14.891155,20.703760,13.700170,2.295286,-3.897768,1.979853,4.818449
0.020000,14.895686,20.659630,13.744532,2.218078,-3.860389,1.868933,4.810995
0.020000,14.899751,20.616992,13.787363,2.141575,-3.825145,1.762204,4.803903
0.020000,14.903387,20.575838,13.828678,2.065736,-3.791948,1.659837,4.797159
0.020000,14.906631,20.536160,13.868488,1.990522,-3.760711,1.561873,4.790750
0.020000,14.909514,20.497950,13.906806,1.915895,-3.731342,1.468448,4.784663
0.020000,14.912067,20.461203,13.943643,1.841820,-3.703756,1.379289,4.778886
0.020000,14.914320,20.425909,13.979008,1.768263,-3.677868,1.294418,4.773408
0.020000,14.916300,20.392063,14.012912,1.695191,-3.653594,1.213677,4.768218
0.020000,14.918031,20.359658,14.045363,1.622574,-3.630857,1.136867,4.763308
0.020000,14.919537,20.328687,14.076371,1.550382,-3.609580,1.063851,4.758666
0.020000,14.920840,20.299144,14.105943,1.478588,-3.589691,0.994433,4.754286
0.020000,14.921961,20.271023,14.134086,1.407166,-3.571124,0.928366,4.750158
0.020000,14.922918,20.244318,14.160808,1.336090,-3.553813,0.865559,4.746276
0.020000,14.923730,20.219025,14.186114,1.265336,-3.537698,0.805706,4.742632
0.020000,14.924411,20.195137,14.210012,1.194881,-3.522724,0.748725,4.739221
0.020000,14.924979,20.172650,14.232506,1.124704,-3.508838,0.694289,4.736035
0.020000,14.925446,20.151559,14.253602,1.054785,-3.495991,0.642336,4.733070
0.020000,14.925827,20.131861,14.273304,0.985102,-3.484139,0.592633,4.730320
0.020000,14.926132,20.113551,14.291617,0.915637,-3.473239,0.544997,4.727781
0.020000,14.926373,20.096625,14.308544,0.846372,-3.463253,0.499298,4.725448
0.020000,14.926559,20.081080,14.324090,0.777289,-3.454147,0.455305,4.723317
0.020000,14.926700,20.066914,14.338257,0.708371,-3.445887,0.412998,4.721386
0.020000,14.926804,20.054122,14.351049,0.639602,-3.438446,0.372027,4.719650
0.020000,14.926878,20.042703,14.362469,0.570966,-3.431798,0.332432,4.718106
0.020000,14.926929,20.032654,14.372518,0.502448,-3.425919,0.293916,4.716753
0.020000,14.926962,20.023973,14.381198,0.434032,-3.420788,0.256545,4.715588
0.020000,14.926982,20.016659,14.388512,0.365705,-3.416390,0.219946,4.714609
0.020000,14.926992,20.010710,14.394461,0.297450,-3.412707,0.184143,4.713815
0.020000,14.926998,20.006125,14.399046,0.229256,-3.409726,0.149036,4.713204
0.020000,14.926999,20.002903,14.402269,0.161107,-3.407439,0.114359,4.712775
0.020000,14.927000,20.001013,14.404159,0.094516,-3.329549,3.894505,4.712524
0.020000,14.927000,20.000196,14.404975,0.040818,-2.684920,32.231458,4.712415
0.020000,14.927000,20.000000,14.405172,0.009823,-1.549748,56.758563,4.712389
0.020000,14.927000,20.000000,14.405172,0.000000,-0.491138,52.930492,4.712389
