dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.579029,16.944215,5.686539,4.196695,0.821320,0.362395,0.726495
0.020000,7.642145,17.000045,5.770805,4.213276,0.829050,0.386521,0.721893
0.020000,7.705779,17.055794,5.855405,4.230020,0.837218,0.408400,0.716930
0.020000,7.769955,17.111436,5.940344,4.246936,0.845773,0.427705,0.711603
0.020000,7.834696,17.166946,6.025624,4.264029,0.854654,0.444094,0.705906
0.020000,7.900026,17.222297,6.111250,4.281305,0.863798,0.457192,0.699837
0.020000,7.965970,17.277463,6.197226,4.298767,0.873130,0.466579,0.693391
0.020000,8.032550,17.332415,6.283554,4.316418,0.882566,0.471811,0.686564
0.020000,8.099790,17.387123,6.370239,4.334259,0.892014,0.472407,0.679352
0.020000,8.167716,17.441557,6.457285,4.352286,0.901371,0.467854,0.671751
0.020000,8.236350,17.495685,6.544695,4.370497,0.910524,0.457611,0.663758
0.020000,8.305715,17.549475,6.632472,4.388884,0.919346,0.441108,0.655367
0.020000,8.375836,17.602892,6.720621,4.407438,0.927700,0.417739,0.646576
0.020000,8.446733,17.655900,6.809144,4.426146,0.935439,0.386930,0.637382
0.020000,8.518430,17.708462,6.898044,4.444994,0.942400,0.348032,0.627781
0.020000,8.590946,17.760540,6.987323,4.463963,0.948409,0.300456,0.617770
0.020000,8.664303,17.812094,7.076984,4.483028,0.953281,0.243605,0.607349
0.020000,8.738519,17.863082,7.167027,4.502165,0.956819,0.176922,0.596514
0.020000,8.813612,17.913461,7.257454,4.521341,0.958817,0.099899,0.585266
0.020000,8.889598,17.963187,7.348264,4.540522,0.959059,0.012099,0.573603
0.020000,8.966328,18.012110,7.439264,4.549992,0.473500,-24.277961,0.561554
0.020000,9.043449,18.059967,7.530027,4.538133,-0.592935,-53.321780,0.549180
0.020000,9.120557,18.106493,7.620084,4.502853,-1.764003,-58.553387,0.536558
0.020000,9.197400,18.151534,7.709155,4.453543,-2.465506,-35.075140,0.523743
0.020000,9.273913,18.195067,7.797185,4.401520,-2.601174,-6.783398,0.510763
0.020000,9.350059,18.237084,7.884154,4.348462,-2.652894,-2.585984,0.497640
0.020000,9.425798,18.277584,7.970042,4.294356,-2.705284,-2.619534,0.484395
0.020000,9.501089,18.316566,8.054825,4.239194,-2.758120,-2.641773,0.471053
0.020000,9.575889,18.354033,8.138485,4.182971,-2.811159,-2.651940,0.457636
0.020000,9.650155,18.389992,8.220999,4.125688,-2.864148,-2.649489,0.444167
0.020000,9.723843,18.424452,8.302346,4.067351,-2.916831,-2.634106,0.430668
0.020000,9.796907,18.457425,8.382505,4.007972,-2.968944,-2.605688,0.417162
0.020000,9.869301,18.488927,8.461456,3.947567,-3.020232,-2.564403,0.403671
0.020000,9.940980,18.518976,8.539180,3.886159,-3.070445,-2.510615,0.390218
0.020000,10.011900,18.547593,8.615655,3.823772,-3.119343,-2.444908,0.376822
0.020000,10.082014,18.574802,8.690864,3.760438,-3.166705,-2.368093,0.363504
0.020000,10.151280,18.600629,8.764788,3.696191,-3.212326,-2.281067,0.350285
0.020000,10.219653,18.625104,8.837409,3.631071,-3.256026,-2.184983,0.337183
0.020000,10.287091,18.648257,8.908711,3.565118,-3.297646,-2.081034,0.324215
0.020000,10.353555,18.670121,8.978679,3.498377,-3.337055,-1.970446,0.311399
0.020000,10.419004,18.690732,9.047297,3.430894,-3.374148,-1.854645,0.298752
0.020000,10.483401,18.710126,9.114551,3.362717,-3.408846,-1.734897,0.286287
