dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.207045,9.355893,6.141372,4.288672,0.797827,0.315357,5.702137
0.020000,8.279165,9.308870,6.227467,4.304754,0.804070,0.312139,5.708712
0.020000,8.351873,9.262160,6.313886,4.320957,0.810169,0.304953,5.715637
0.020000,8.425186,9.215793,6.400632,4.337278,0.816037,0.293422,5.722914
0.020000,8.499123,9.169800,6.487706,4.353709,0.821582,0.277204,5.730545
0.020000,8.573698,9.124214,6.575111,4.370243,0.826699,0.255892,5.738533
0.020000,8.648928,9.079067,6.662848,4.386869,0.831282,0.229133,5.746880
0.020000,8.724829,9.034393,6.750920,4.403573,0.835213,0.196529,5.755588
0.020000,8.801414,8.990229,6.839326,4.420340,0.838367,0.157736,5.764657
0.020000,8.878697,8.946610,6.928069,4.437153,0.840615,0.112386,5.774089
0.020000,8.956608,8.903617,7.017055,4.449295,0.607117,-11.674904,5.783873
0.020000,9.034877,8.861438,7.105966,4.445531,-0.188206,-39.766137,5.793973
0.020000,9.113105,8.820306,7.194349,4.419144,-1.319337,-56.556559,5.804329
0.020000,9.190966,8.780402,7.281839,4.374529,-2.230756,-45.570967,5.814887
0.020000,9.268319,8.741792,7.368293,4.322677,-2.592619,-18.093160,5.825614
0.020000,9.345137,8.704481,7.453693,4.270007,-2.633511,-2.044588,5.836493
0.020000,9.421391,8.668469,7.538023,4.216510,-2.674848,-2.066849,5.847505
0.020000,9.497052,8.633757,7.621267,4.162179,-2.716516,-2.083380,5.858634
0.020000,9.572088,8.600341,7.703407,4.107011,-2.758388,-2.093604,5.869860
0.020000,9.646468,8.568218,7.784427,4.051005,-2.800329,-2.097053,5.881166
0.020000,9.720158,8.537378,7.864310,3.994161,-2.842196,-2.093356,5.892534
0.020000,9.793126,8.507813,7.943040,3.936484,-2.883841,-2.082265,5.903945
0.020000,9.865337,8.479511,8.020600,3.877982,-2.925114,-2.063640,5.915382
0.020000,9.936758,8.452457,8.096973,3.818665,-2.965864,-2.037470,5.926828
0.020000,10.007355,8.426635,8.172144,3.758546,-3.005940,-2.003844,5.938264
0.020000,10.077093,8.402026,8.246097,3.697642,-3.045200,-1.962984,5.949675
0.020000,10.145940,8.378611,8.318816,3.635972,-3.083504,-1.915208,5.961043
0.020000,10.213861,8.356366,8.390287,3.573557,-3.120723,-1.860942,5.972352
0.020000,10.280824,8.335268,8.460496,3.510423,-3.156736,-1.800663,5.983588
0.020000,10.346798,8.315290,8.529428,3.446594,-3.191436,-1.734963,5.994734
0.020000,10.411750,8.296406,8.597070,3.382099,-3.224726,-1.664505,6.005777
0.020000,10.475652,8.278586,8.663409,3.316969,-3.256524,-1.589913,6.016703
0.020000,10.538472,8.261801,8.728434,3.251234,-3.286762,-1.511924,6.027498
0.020000,10.600185,8.246019,8.792132,3.184926,-3.315389,-1.431309,6.038151
0.020000,10.660762,8.231209,8.854494,3.118079,-3.342362,-1.348690,6.048650
0.020000,10.720179,8.217336,8.915508,3.050725,-3.367661,-1.264905,6.058984
0.020000,10.778410,8.204368,8.975166,2.982900,-3.391271,-1.180515,6.069143
0.020000,10.835434,8.192269,9.033459,2.914636,-3.413197,-1.096325,6.079116
0.020000,10.891228,8.181007,9.090378,2.845967,-3.433454,-1.012821,6.088897
0.020000,10.945772,8.170545,9.145917,2.776926,-3.452066,-0.930617,6.098475
0.020000,10.999048,8.160849,9.200068,2.707544,-3.469072,-0.850298,6.107845
0.020000,11.051037,8.151884,9.252825,2.637854,-3.484516,-0.772191,6.116999
0.020000,11.101725,8.143614,9.304183,2.567885,-3.498451,-0.696770,6.125932
0.020000,11.151095,8.136006,9.354136,2.497666,-3.510939,-0.624395,6.134638
0.020000,11.199135,8.129025,9.402680,2.427225,-3.522045,-0.555304,6.143112
0.020000,11.245832,8.122637,9.449812,2.356588,-3.531839,-0.489709,6.151350
0.020000,11.291175,8.116809,9.495528,2.285780,-3.540396,-0.427811,6.159349
