0.000199, 0.019900, 20
0.000844, 0.032260, 20
0.002296, 0.072583, 20
0.004715, 0.120966, 20
0.008102, 0.169339, 20
0.012456, 0.217699, 20
0.017777, 0.266044, 20
0.024064, 0.314368, 20
0.031318, 0.362670, 20
0.039537, 0.410947, 20
0.048720, 0.459195, 20
0.058869, 0.507414, 20
0.069981, 0.555602, 20
0.082056, 0.603756, 20
0.095093, 0.651878, 20
0.109093, 0.699966, 20
0.124053, 0.748021, 20
0.139974, 0.796045, 20
0.156855, 0.844039, 20
0.174695, 0.892006, 20
0.193494, 0.939950, 20
0.213251, 0.987876, 20
0.233967, 1.035789, 20
0.255641, 1.083696, 20
0.278273, 1.131606, 20
0.301864, 1.179526, 20
0.326413, 1.227468, 20
0.351922, 1.275444, 20
0.378391, 1.323466, 20
0.405822, 1.371549, 20
0.434217, 1.419710, 20
0.463576, 1.467966, 20
0.493903, 1.516336, 20
0.525199, 1.564841, 20
0.557469, 1.613504, 20
0.590716, 1.662348, 20
0.624944, 1.711398, 20
0.660158, 1.760683, 20
0.696363, 1.810228, 20
0.733564, 1.860066, 20
0.771768, 1.910224, 20
0.810983, 1.960737, 20
0.851216, 2.011635, 20
0.892475, 2.062953, 20
0.934769, 2.114723, 20
0.978109, 2.166980, 20
1.022504, 2.219757, 20
1.067966, 2.273087, 20
1.114506, 2.327004, 20
1.162137, 2.381538, 20
1.210871, 2.436722, 20
1.260723, 2.492583, 20
1.311706, 2.549150, 20
1.363835, 2.606448, 20
1.417125, 2.664500, 20
1.471591, 2.723326, 20
1.527250, 2.782945, 20
1.584118, 2.843371, 20
1.642210, 2.904618, 20
1.701544, 2.966694, 20
1.762136, 3.029605, 20
1.824003, 3.093354, 20
1.887162, 3.157943, 20
1.951629, 3.223367, 20
2.017422, 3.289623, 20
2.084556, 3.356702, 20
2.153048, 3.424595, 20
2.222738, 3.484514, 20
2.293287, 3.527460, 20
2.364349, 3.553078, 20
2.435747, 3.569909, 20
2.507481, 3.586707, 20
2.579550, 3.603452, 20
2.651953, 3.620127, 20
2.724687, 3.636717, 20
2.797751, 3.653211, 20
2.871143, 3.669599, 20
2.944861, 3.685872, 20
3.018901, 3.702026, 20
3.093262, 3.718057, 20
3.167941, 3.733961, 20
3.242936, 3.749740, 20
3.318244, 3.765393, 20
3.393862, 3.780922, 20
3.469789, 3.796331, 20
3.546022, 3.811623, 20
3.622558, 3.826805, 20
3.699395, 3.841881, 20
3.776532, 3.856859, 20
3.853967, 3.871745, 20
3.931698, 3.886548, 20
4.009724, 3.901277, 20
4.088043, 3.915938, 20
4.166654, 3.930543, 20
4.245556, 3.945100, 20
4.324748, 3.959619, 20
4.404230, 3.974110, 20
4.484002, 3.988583, 20
4.564063, 4.003048, 20
4.644413, 4.017515, 20
4.725053, 4.031995, 20
4.805983, 4.046496, 20
4.887203, 4.061030, 20
4.968716, 4.075605, 20
5.050520, 4.090233, 20
5.132619, 4.104921, 20
5.215012, 4.119679, 20
5.297703, 4.134516, 20
5.380691, 4.149439, 20
5.463980, 4.164457, 20
5.547572, 4.179576, 20
5.631468, 4.194803, 20
5.715671, 4.210143, 20
5.800183, 4.225601, 20
5.885007, 4.241181, 20
5.970144, 4.256885, 20
6.055599, 4.272716, 20
6.141372, 4.288672, 20
6.227467, 4.304754, 20
6.313886, 4.320957, 20
6.400632, 4.337278, 20
6.487706, 4.353709, 20
6.575111, 4.370243, 20
6.662848, 4.386869, 20
6.750920, 4.403573, 20
6.839326, 4.420340, 20
6.928069, 4.437153, 20
7.017055, 4.449295, 20
7.105966, 4.445531, 20
7.194349, 4.419144, 20
7.281839, 4.374529, 20
7.368293, 4.322677, 20
7.453693, 4.270007, 20
7.538023, 4.216510, 20
7.621267, 4.162179, 20
7.703407, 4.107011, 20
7.784427, 4.051005, 20
7.864310, 3.994161, 20
7.943040, 3.936484, 20
8.020600, 3.877982, 20
8.096973, 3.818665, 20
8.172144, 3.758546, 20
8.246097, 3.697642, 20
8.318816, 3.635972, 20
8.390287, 3.573557, 20
8.460496, 3.510423, 20
8.529428, 3.446594, 20
8.597070, 3.382099, 20
8.663409, 3.316969, 20
8.728434, 3.251234, 20
8.792132, 3.184926, 20
8.854494, 3.118079, 20
8.915508, 3.050725, 20
8.975166, 2.982900, 20
9.033459, 2.914636, 20
9.090378, 2.845967, 20
9.145917, 2.776926, 20
9.200068, 2.707544, 20
9.252825, 2.637854, 20
9.304183, 2.567885, 20
9.354136, 2.497666, 20
9.402680, 2.427225, 20
9.449812, 2.356588, 20
9.495528, 2.285780, 20
9.539824, 2.214825, 20
9.582699, 2.143743, 20
9.624150, 2.072554, 20
9.664176, 2.001279, 20
9.702774, 1.929933, 20
9.739945, 1.858532, 20
9.775687, 1.787089, 20
9.809999, 1.715619, 20
9.842882, 1.644131, 20
9.874335, 1.572636, 20
9.904357, 1.501143, 20
9.932951, 1.429658, 20
9.960114, 1.358189, 20
9.985849, 1.286739, 20
10.010155, 1.215315, 20
10.033034, 1.143918, 20
10.054485, 1.072552, 20
10.074509, 1.001218, 20
10.093108, 0.929918, 20
10.110281, 0.858650, 20
10.126029, 0.787416, 20
10.140353, 0.716214, 20
10.153254, 0.645043, 20
10.164732, 0.573900, 20
10.174788, 0.502785, 20
10.183422, 0.431693, 20
10.190634, 0.360623, 20
10.196426, 0.289571, 20
10.200796, 0.218534, 20
10.203746, 0.147509, 20
10.205376, 0.081496, 20
10.206023, 0.032327, 20
10.206159, 0.006831, 20
10.206159, 0.000000, 20
