0.014286, 0.285714, 100
0.057143, 0.428571, 100
0.128571, 0.714286, 100
0.228571, 1.000000, 100
0.357143, 1.285714, 100
0.514286, 1.571429, 100
0.700000, 1.857143, 100
0.914286, 2.142857, 100
1.157143, 2.428571, 100
1.428571, 2.714286, 100
1.728571, 3.000000, 100
2.057143, 3.285714, 100
2.414286, 3.571429, 100
2.800000, 3.857143, 100
3.200000, 4.000000, 100
3.600000, 4.000000, 100
4.000000, 4.000000, 100
4.400000, 4.000000, 100
4.800000, 4.000000, 100
5.200000, 4.000000, 100
5.600000, 4.000000, 100
6.000000, 4.000000, 100
6.400000, 4.000000, 100
6.800000, 4.000000, 100
7.200000, 4.000000, 100
7.600000, 4.000000, 100
8.000000, 4.000000, 100
8.392861, 3.928611, 100
8.764298, 3.714364, 100
9.107163, 3.428650, 100
9.421456, 3.142936, 100
9.707178, 2.857221, 100
9.964329, 2.571507, 100
10.192908, 2.285793, 100
10.392916, 2.000079, 100
10.564353, 1.714364, 100
10.707218, 1.428650, 100
10.821511, 1.142936, 100
10.907233, 0.857221, 100
10.964384, 0.571507, 100
10.992963, 0.285793, 100
11.000110, 0.071468, 100
11.000110, 0.000000, 100
