0.000199, 0.019900, 20
0.000995, 0.039801, 20
0.002786, 0.089552, 20
0.005771, 0.149254, 20
0.009950, 0.208955, 20
0.015323, 0.268657, 20
0.021891, 0.328358, 20
0.029652, 0.388060, 20
0.038607, 0.447761, 20
0.048756, 0.507463, 20
0.060100, 0.567164, 20
0.072637, 0.626866, 20
0.086368, 0.686567, 20
0.101294, 0.746269, 20
0.117413, 0.805970, 20
0.134726, 0.865672, 20
0.153234, 0.925373, 20
0.172935, 0.985075, 20
0.193831, 1.044776, 20
0.215920, 1.104478, 20
0.239204, 1.164179, 20
0.263682, 1.223881, 20
0.289353, 1.283582, 20
0.316219, 1.343284, 20
0.344279, 1.402985, 20
0.373532, 1.462687, 20
0.403980, 1.522388, 20
0.435622, 1.582090, 20
0.468458, 1.641791, 20
0.502488, 1.701493, 20
0.537711, 1.761194, 20
0.574129, 1.820896, 20
0.611741, 1.880597, 20
0.650547, 1.940299, 20
0.690547, 2.000000, 20
0.731741, 2.059701, 20
0.774129, 2.119403, 20
0.817711, 2.179104, 20
0.862488, 2.238806, 20
0.908458, 2.298507, 20
0.955622, 2.358209, 20
1.003980, 2.417910, 20
1.053532, 2.477612, 20
1.104279, 2.537313, 20
1.156219, 2.597015, 20
1.209353, 2.656716, 20
1.263682, 2.716418, 20
1.319204, 2.776119, 20
1.375920, 2.835821, 20
1.433831, 2.895522, 20
1.492935, 2.955224, 20
1.553234, 3.014925, 20
1.614726, 3.074627, 20
1.677413, 3.134328, 20
1.741294, 3.194030, 20
1.806368, 3.253731, 20
1.872637, 3.313433, 20
1.940100, 3.373134, 20
2.008756, 3.432836, 20
2.078607, 3.492537, 20
2.149652, 3.552239, 20
2.221891, 3.611940, 20
2.295323, 3.671642, 20
2.369950, 3.731343, 20
2.445771, 3.791045, 20
2.522786, 3.850746, 20
2.600995, 3.910448, 20
2.680199, 3.960199, 20
2.760000, 3.990050, 20
2.840000, 4.000000, 20
2.920000, 4.000000, 20
3.000000, 4.000000, 20
3.080000, 4.000000, 20
3.160000, 4.000000, 20
3.240000, 4.000000, 20
3.320000, 4.000000, 20
3.400000, 4.000000, 20
3.480000, 4.000000, 20
3.560000, 4.000000, 20
3.640000, 4.000000, 20
3.720000, 4.000000, 20
3.800000, 4.000000, 20
3.880000, 4.000000, 20
3.960000, 4.000000, 20
4.040000, 4.000000, 20
4.120000, 4.000000, 20
4.200000, 4.000000, 20
4.280000, 4.000000, 20
4.360000, 4.000000, 20
4.440000, 4.000000, 20
4.520000, 4.000000, 20
4.600000, 4.000000, 20
4.680000, 4.000000, 20
4.760000, 4.000000, 20
4.840000, 4.000000, 20
4.920000, 4.000000, 20
5.000000, 4.000000, 20
5.080000, 4.000000, 20
5.160000, 4.000000, 20
5.240000, 4.000000, 20
5.320000, 4.000000, 20
5.400000, 4.000000, 20
5.480000, 4.000000, 20
5.560000, 4.000000, 20
5.640000, 4.000000, 20
5.720000, 4.000000, 20
5.800000, 4.000000, 20
5.880000, 4.000000, 20
5.960000, 4.000000, 20
6.040000, 4.000000, 20
6.120000, 4.000000, 20
6.200000, 4.000000, 20
6.280000, 4.000000, 20
6.360000, 4.000000, 20
6.439826, 3.991305, 20
6.519105, 3.963964, 20
6.597440, 3.916723, 20
6.674605, 3.858277, 20
6.750577, 3.798576, 20
6.825354, 3.738874, 20
6.898938, 3.679173, 20
6.971327, 3.619471, 20
7.042523, 3.559770, 20
7.112524, 3.500068, 20
7.181331, 3.440367, 20
7.248945, 3.380665, 20
7.315364, 3.320964, 20
7.380589, 3.261262, 20
7.444620, 3.201561, 20
7.507458, 3.141859, 20
7.569101, 3.082158, 20
7.629550, 3.022456, 20
7.688805, 2.962755, 20
7.746866, 2.903053, 20
7.803733, 2.843352, 20
7.859406, 2.783650, 20
7.913885, 2.723949, 20
7.967170, 2.664247, 20
8.019261, 2.604546, 20
8.070158, 2.544844, 20
8.119861, 2.485143, 20
8.168369, 2.425441, 20
8.215684, 2.365740, 20
8.261805, 2.306038, 20
8.306732, 2.246337, 20
8.350464, 2.186635, 20
8.393003, 2.126934, 20
8.434348, 2.067232, 20
8.474498, 2.007531, 20
8.513455, 1.947829, 20
8.551218, 1.888128, 20
8.587786, 1.828426, 20
8.623161, 1.768725, 20
8.657341, 1.709023, 20
8.690327, 1.649322, 20
8.722120, 1.589620, 20
8.752718, 1.529919, 20
8.782123, 1.470217, 20
8.810333, 1.410516, 20
8.837349, 1.350814, 20
8.863171, 1.291113, 20
8.887800, 1.231411, 20
8.911234, 1.171710, 20
8.933474, 1.112008, 20
8.954520, 1.052307, 20
8.974372, 0.992605, 20
8.993030, 0.932904, 20
9.010494, 0.873202, 20
9.026764, 0.813501, 20
9.041840, 0.753799, 20
9.055722, 0.694098, 20
9.068410, 0.634396, 20
9.079904, 0.574695, 20
9.090204, 0.514994, 20
9.099310, 0.455292, 20
9.107222, 0.395591, 20
9.113940, 0.335889, 20
9.119463, 0.276188, 20
9.123793, 0.216486, 20
9.126929, 0.156785, 20
9.128870, 0.097083, 20
9.129792, 0.046077, 20
9.130066, 0.013716, 20
9.130091, 0.001255, 20
9.130091, 0.000000, 20
